id,channel_name,freq,pol,satellite,network_name,provider_mapped,provider_final
389,Lokal-TV-Portal HD,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
390,NIEDERBAYERN TV HD,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
391,OTVA HD,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
392,Franken Plus HD,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
393,WOTSCH,11553,0,Astra1,,ARD/ZDF,ARD/ZDF
394,BR Fernsehen Süd HD,11582,0,Astra1,,ARD/ZDF,ARD/ZDF
395,BR Fernsehen Nord HD,11582,0,Astra1,,ARD/ZDF,ARD/ZDF
396,NDR FS NDS HD,11582,0,Astra1,,ARD/ZDF,ARD/ZDF
397,NDR FS MV HD,11582,0,Astra1,,ARD/ZDF,ARD/ZDF
398,NDR FS HH HD,11582,0,Astra1,,ARD/ZDF,ARD/ZDF
399,NDR FS SH HD,11582,0,Astra1,,ARD/ZDF,ARD/ZDF
400,phoenix HD,11582,0,Astra1,,ARD/ZDF,ARD/ZDF
401,SAT.1 HD Austria,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
402,ProSieben HD Austria,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
403,PULS 4 HD Austria,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
404,PULS 24 HD,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
405,4mediathek,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
406,sixx AUSTRIA,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
407,SAT.1 Gold Österreich,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
408,Pro7 MAXX Austria,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
409,kabel1 Doku austria,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
410,SAT.1 emotions,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
411,kabel eins classics,11671,0,Astra1,,ARD/ZDF,ARD/ZDF
412,CNN Int.,11739,1,Astra1,,RTL/ProSieben,RTL/ProSieben
413,Heimatkanal,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
414,Beate Uhse,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
415,Sky Cinema Family,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
416,Sky Sport Mix,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
417,Sky One,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
418,Sky Sport Bundesliga ,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
419,Sky Sport 2,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
420,Sky Sport Austria 3,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
421,Crime + Investigation,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
422,Romance TV,11758,0,Astra1,,RTL/ProSieben,RTL/ProSieben
423,Universal TV,11798,0,Astra1,,RTL/ProSieben,RTL/ProSieben
424,ALT_Universal TV,11798,0,Astra1,,RTL/ProSieben,RTL/ProSieben
425,Warner TV Serie,11798,0,Astra1,,RTL/ProSieben,RTL/ProSieben
426,Sky Sport 8,11798,0,Astra1,,RTL/ProSieben,RTL/ProSieben
427,Sky Sport Austria 6,11798,0,Astra1,,RTL/ProSieben,RTL/ProSieben
428,Sky Sport Bundesliga ,11798,0,Astra1,,RTL/ProSieben,RTL/ProSieben
429,Sky Sport UHD,11798,0,Astra1,,RTL/ProSieben,RTL/ProSieben
430,STEST1,11798,0,Astra1,,RTL/ProSieben,RTL/ProSieben
431,Astra 1 Service 1,11817,1,Astra1,,RTL/ProSieben,RTL/ProSieben
432,Astra 1 Service 2,11817,1,Astra1,,RTL/ProSieben,RTL/ProSieben
433,Astra 1 Service 3,11817,1,Astra1,,RTL/ProSieben,RTL/ProSieben
434,Astra 1 Service 4,11817,1,Astra1,,RTL/ProSieben,RTL/ProSieben
435,Astra 1 Service 5,11817,1,Astra1,,RTL/ProSieben,RTL/ProSieben
436,DOKUSAT,11836,0,Astra1,,RTL/ProSieben,RTL/ProSieben
437,volksmusik.tv,11836,0,Astra1,,RTL/ProSieben,RTL/ProSieben
438,Zwei Music Television,11836,0,Astra1,,RTL/ProSieben,RTL/ProSieben
439,Astra Demo,11836,0,Astra1,,RTL/ProSieben,RTL/ProSieben
440,Genius Exklusiv,11836,0,Astra1,,RTL/ProSieben,RTL/ProSieben
441,Genius Family,11836,0,Astra1,,RTL/ProSieben,RTL/ProSieben
442,BEIN SPORTS MAX 4,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
443,BEIN SPORTS MAX 5,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
444,BEIN SPORTS MAX 6,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
445,NRJ HITS,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
446,CANAL+BOX OFFICE,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
447,CINE+ FESTIVAL,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
448,F3 BRETAGNE,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
449,CANAL+LIVE 1,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
450,RMC DECOUVERTE,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
451,BEIN SPORTS 2,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
452,BEIN SPORTS 3,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
453,TFX,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
454,TMC,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
455,OLYMPIA TV,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
456,MELODY,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
457,CANAL J,11856,1,Astra1,,RTL/ProSieben,RTL/ProSieben
458,BFM TV,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
459,POLAR+,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
460,BFM BUSINESS,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
461,A LA UNE,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
462,CANAL+LIVE 7,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
463,CANAL+LIVE 8,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
464,BEIN SPORTS MAX 10,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
465,RMC STORY,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
466,L'EQUIPE,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
467,LA CHAINE METEO,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
468,NICKTOONS,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
469,CANAL+GRAND ECRAN,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
470,F3 AQUITAINE,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
471,CANAL+LIVE 10,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
472,ARTE,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
473,GULLI,11895,1,Astra1,,RTL/ProSieben,RTL/ProSieben
474,Sky Crime,11914,0,Astra1,,RTL/ProSieben,RTL/ProSieben
475,Sky Sport F1,11914,0,Astra1,,RTL/ProSieben,RTL/ProSieben
476,Sky Nature,11914,0,Astra1,,RTL/ProSieben,RTL/ProSieben
477,Sky Sport Top Event,11914,0,Astra1,,RTL/ProSieben,RTL/ProSieben
478,NatGeo,11914,0,Astra1,,RTL/ProSieben,RTL/ProSieben
479,Sky Cinema Premiere,11914,0,Astra1,,RTL/ProSieben,RTL/ProSieben
480,Sky Sport Bundesliga ,11914,0,Astra1,,RTL/ProSieben,RTL/ProSieben
481,Sky Sport 1,11914,0,Astra1,,RTL/ProSieben,RTL/ProSieben
482,Sky Sport 6,11914,0,Astra1,,RTL/ProSieben,RTL/ProSieben
483,MTV,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
484,TV5 MONDE,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
485,CANAL+,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
486,HISTOIRE TV,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
487,F3 PICARDIE,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
488,F3 PARIS IDF,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
489,CANAL+LIVE 4,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
490,F3 POITOUCHAR,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
491,CANAL+,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
492,CANAL+DOCS,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
493,F3 CHAMP ARDENNE,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
494,F3 HNORMANDIE,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
495,F3 ALSACE,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
496,F3 MIDI PYRENEES,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
497,EQUIDIA,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
498,COMEDIE+,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
499,SERIE CLUB,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
500,MEZZO,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
501,CANAL+LIVE 7,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
502,PANNEAU ARRET G5,11934,1,Astra1,,RTL/ProSieben,RTL/ProSieben
503,ZDF SD,11954,0,Astra1,,RTL/ProSieben,RTL/ProSieben
504,3sat SD,11954,0,Astra1,,RTL/ProSieben,RTL/ProSieben
505,KiKA SD,11954,0,Astra1,,RTL/ProSieben,RTL/ProSieben
506,ZDFinfo SD,11954,0,Astra1,,RTL/ProSieben,RTL/ProSieben
507,zdf_neo SD,11954,0,Astra1,,RTL/ProSieben,RTL/ProSieben
508,Comedy Central HD,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
509,Comedy Central HD AT,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
510,MTV HD,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
511,MTV HD AT,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
512,MTV 00s,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
513,MTV 80s,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
514,Nick Jr,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
515,Nick Jr.,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
516,Nick Jr..,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
517,Nick Junior Global,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
518,Nick.Jr.,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
519,Nick_Jr.,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
520,Nick_Jr_,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
521,MTV,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
522,Comedy Central HD.,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
523,Comedy Central,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
524,Nick_Jr..,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
525,MTV,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
526,Nick/Comedy Central+1,11973,1,Astra1,,RTL/ProSieben,RTL/ProSieben
527,Nicktoons,11992,0,Astra1,,RTL/ProSieben,RTL/ProSieben
528,Sky Atlantic,11992,0,Astra1,,RTL/ProSieben,RTL/ProSieben
529,Sky Cinema Highlights,11992,0,Astra1,,RTL/ProSieben,RTL/ProSieben
530,Sky Documentaries,11992,0,Astra1,,RTL/ProSieben,RTL/ProSieben
531,Sky Sport Tennis,11992,0,Astra1,,RTL/ProSieben,RTL/ProSieben
532,13th Street,11992,0,Astra1,,RTL/ProSieben,RTL/ProSieben
533,Sky Sport Golf,11992,0,Astra1,,RTL/ProSieben,RTL/ProSieben
534,Sky Sport Austria 2,11992,0,Astra1,,RTL/ProSieben,RTL/ProSieben
535,CANAL+,12012,1,Astra1,,Misc,Misc
536,MEZZO LIVE,12012,1,Astra1,,Misc,Misc
537,CANAL+CINEMA.S,12012,1,Astra1,,Misc,Misc
538,CANAL+SPORT,12012,1,Astra1,,Misc,Misc
539,CANAL+kids,12012,1,Astra1,,Misc,Misc
540,CANAL+SERIES,12012,1,Astra1,,Misc,Misc
541,CINE+ FRISSON,12012,1,Astra1,,Misc,Misc
542,CINE+ FAMILY,12012,1,Astra1,,Misc,Misc
543,CINE+ CLASSIC,12012,1,Astra1,,Misc,Misc
544,CANAL+BOX OFFICE,12012,1,Astra1,,Misc,Misc
545,PIWI+,12012,1,Astra1,,Misc,Misc
546,MAN X,12012,1,Astra1,,Misc,Misc
547,CANAL+LIVE 5,12012,1,Astra1,,Misc,Misc
548,OCS MAX,12012,1,Astra1,,Misc,Misc
549,VIXEN,12012,1,Astra1,,Misc,Misc
550,F3 CORSEVIASTELLA,12012,1,Astra1,,Misc,Misc
551,CANAL+FOOT,12012,1,Astra1,,Misc,Misc
552,Sky Krimi,12032,0,Astra1,,Misc,Misc
553,RTLSport 1,12032,0,Astra1,,Misc,Misc
554,Sky Cinema Action,12032,0,Astra1,,Misc,Misc
555,RTLSport 2,12032,0,Astra1,,Misc,Misc
556,NatGeo Wild,12032,0,Astra1,,Misc,Misc
557,Warner TV Film,12032,0,Astra1,,Misc,Misc
558,Sky Sport Austria 1,12032,0,Astra1,,Misc,Misc
559,Sky Sport Premier League,12032,0,Astra1,,Misc,Misc
560,Sky Sport 4,12032,0,Astra1,,Misc,Misc
561,Sky Sport 5,12032,0,Astra1,,Misc,Misc
562,Prime Sportsbar,12032,0,Astra1,,Misc,Misc
563,ProSieben Austria,12051,1,Astra1,,Misc,Misc
564,Kabel 1 Austria,12051,1,Astra1,,Misc,Misc
565,SAT.1 A,12051,1,Astra1,,Misc,Misc
566,PULS 4 Austria,12051,1,Astra1,,Misc,Misc
567,SAT.1 HH/SH,12051,1,Astra1,,Misc,Misc
568,SAT.1 NS/Bremen,12051,1,Astra1,,Misc,Misc
569,SAT.1 RhlPf/Hessen,12051,1,Astra1,,Misc,Misc
570,UNIONTV,12090,1,Astra1,,Misc,Misc
571,DAZN 1,12090,1,Astra1,,Misc,Misc
572,MULTISPORTS 1,12090,1,Astra1,,Misc,Misc
573,NOVO19,12090,1,Astra1,,Misc,Misc
574,F3 PROV ALPES,12090,1,Astra1,,Misc,Misc
575,EUROSPORT 2,12090,1,Astra1,,Misc,Misc
576,NOVELAS TV,12090,1,Astra1,,Misc,Misc
577,CHAINE JEUNESSE 3,12090,1,Astra1,,Misc,Misc
578,PLANETE+CRIME,12090,1,Astra1,,Misc,Misc
579,TELETOON+,12090,1,Astra1,,Misc,Misc
580,CANAL+LIVE 3,12090,1,Astra1,,Misc,Misc
581,CANAL+LIVE 8,12090,1,Astra1,,Misc,Misc
582,TRACE URBAN,12090,1,Astra1,,Misc,Misc
583,GAME ONE,12090,1,Astra1,,Misc,Misc
584,CANAL+SPORT360,12090,1,Astra1,,Misc,Misc
585,F3 AUVERGNE,12090,1,Astra1,,Misc,Misc
586,MULTISPORTS 6,12090,1,Astra1,,Misc,Misc
587,Xplore,12110,0,Astra1,,Misc,Misc
588,Hip Trips,12110,0,Astra1,,Misc,Misc
589,DYN Sport Mix,12110,0,Astra1,,Misc,Misc
590,One Terra,12110,0,Astra1,,Misc,Misc
591,Deluxe Rap,12110,0,Astra1,,Misc,Misc
592,Deluxe Dance by Kontor,12110,0,Astra1,,Misc,Misc
593,Just Cooking,12110,0,Astra1,,Misc,Misc
594,Just Fishing,12110,0,Astra1,,Misc,Misc
595,Höhenrausch,12110,0,Astra1,,Misc,Misc
596,Crime Time,12110,0,Astra1,,Misc,Misc
597,SERIEN+,12110,0,Astra1,,Misc,Misc
598,NICER DICER TV,12148,0,Astra1,,Misc,Misc
599,.,12148,0,Astra1,,Misc,Misc
600,DELUXE MUSIC,12148,0,Astra1,,Misc,Misc
601,TLC Austria,12148,0,Astra1,,Misc,Misc
602,DMAX Austria,12148,0,Astra1,,Misc,Misc
603,Immer etwas Neues TV,12148,0,Astra1,,Misc,Misc
604,pearl.tv Shop,12148,0,Astra1,,Misc,Misc
605,Channel21,12148,0,Astra1,,Misc,Misc
606,FOLX MUSIC TELEVISION,12148,0,Astra1,,Misc,Misc
607,MediaShop- Meine Einkaufswe,12148,0,Astra1,,Misc,Misc
608,PINK X,12168,1,Astra1,,Misc,Misc
609,OCS,12168,1,Astra1,,Misc,Misc
610,M6,12168,1,Astra1,,Misc,Misc
611,W9,12168,1,Astra1,,Misc,Misc
612,USHUAIA TV,12168,1,Astra1,,Misc,Misc
613,FRANCE 2,12168,1,Astra1,,Misc,Misc
614,CINE+ EMOTION,12168,1,Astra1,,Misc,Misc
615,LCP,12168,1,Astra1,,Misc,Misc
616,FRANCE 3,12168,1,Astra1,,Misc,Misc
617,BARKER COLLECTIVITES SD4,12168,1,Astra1,,Misc,Misc
618,TF1,12168,1,Astra1,,Misc,Misc
619,EUROSPORT 1,12168,1,Astra1,,Misc,Misc
620,BEIN SPORTS 1,12168,1,Astra1,,Misc,Misc
621,CHAINE EVENEMENT,12168,1,Astra1,,Misc,Misc
622,F3 LANGUEDOCROU,12168,1,Astra1,,Misc,Misc
623,RTL Television,12188,0,Astra1,,Misc,Misc
624,RTL Regional NRW,12188,0,Astra1,,Misc,Misc
625,RTL HB NDS,12188,0,Astra1,,Misc,Misc
626,RTL Bayern,12188,0,Astra1,,Misc,Misc
627,RTL HH SH,12188,0,Astra1,,Misc,Misc
628,RTLZWEI,12188,0,Astra1,,Misc,Misc
629,TOGGO plus,12188,0,Astra1,,Misc,Misc
630,SUPER RTL,12188,0,Astra1,,Misc,Misc
631,VOX,12188,0,Astra1,,Misc,Misc
632,NITRO,12188,0,Astra1,,Misc,Misc
633,RTLup,12188,0,Astra1,,Misc,Misc
634,ntv,12188,0,Astra1,,Misc,Misc
649,RTL Austria,12226,0,Astra1,,Misc,Misc
650,VOX Austria,12226,0,Astra1,,Misc,Misc
651,RTLZWEI Austria,12226,0,Astra1,,Misc,Misc
652,SUPER RTL A,12226,0,Astra1,,Misc,Misc
653,VOXup,12226,0,Astra1,,Misc,Misc
654,Eurosport 1 Deutschland,12226,0,Astra1,,Misc,Misc
655,HSE Extra,12226,0,Astra1,,Misc,Misc
656,AUTOMOTO la chaine,12285,1,Astra1,,Misc,Misc
657,AB1,12285,1,Astra1,,Misc,Misc
658,ANIMAUX,12285,1,Astra1,,Misc,Misc
659,XXL,12285,1,Astra1,,Misc,Misc
660,Toute L Histoire,12285,1,Astra1,,Misc,Misc
661,OCS Geants,12285,1,Astra1,,Misc,Misc
662,Paramount Network,12285,1,Astra1,,Misc,Misc
663,Seasons,12285,1,Astra1,,Misc,Misc
664,ACTION,12285,1,Astra1,,Misc,Misc
665,MANGAS,12285,1,Astra1,,Misc,Misc
666,Olympia TV,12285,1,Astra1,,Misc,Misc
667,Canal Evenement Metropole,12285,1,Astra1,,Misc,Misc
668,RTL9,12285,1,Astra1,,Misc,Misc
669,CHASSE ET PECHE,12285,1,Astra1,,Misc,Misc
670,XXL,12285,1,Astra1,,Misc,Misc
671,Cartoonito,12304,0,Astra1,,Misc,Misc
672,Sky Sport Bundesliga,12304,0,Astra1,,Misc,Misc
673,Sky Cinema Classics,12304,0,Astra1,,Misc,Misc
674,Sky Sport News,12304,0,Astra1,,Misc,Misc
675,Sky Replay,12304,0,Astra1,,Misc,Misc
676,SYFY,12304,0,Astra1,,Misc,Misc
677,Sky Sport Bundesliga ,12304,0,Astra1,,Misc,Misc
678,Sky Sport 3,12304,0,Astra1,,Misc,Misc
679,Sky Sport Bundesliga ,12304,0,Astra1,,Misc,Misc
680,Sky Sport 7,12304,0,Astra1,,Misc,Misc
681,STEST2,12304,0,Astra1,,Misc,Misc
682,Service_MENA_03,12324,1,Astra1,,Misc,Misc
683,NICKELODEON,12324,1,Astra1,,Misc,Misc
684,EVENEMENT SPORT UHD HDR,12324,1,Astra1,,Misc,Misc
685,FRANCE 2 UHD HDR,12324,1,Astra1,,Misc,Misc
686,BEIN SPORTS MAX 7,12324,1,Astra1,,Misc,Misc
687,NICKELODEON JUNIOR,12324,1,Astra1,,Misc,Misc
688,F3 PICARDIE,12324,1,Astra1,,Misc,Misc
689,F3 FRANCHE COMTE,12324,1,Astra1,,Misc,Misc
690,F3 BOURGOGNE,12324,1,Astra1,,Misc,Misc
691,F3 ALPES,12324,1,Astra1,,Misc,Misc
692,F3 LIMOUSIN,12324,1,Astra1,,Misc,Misc
693,F3 LORRAINE,12324,1,Astra1,,Misc,Misc
694,F3 PARIS IDF,12324,1,Astra1,,Misc,Misc
695,F3 POITOUCHAR,12324,1,Astra1,,Misc,Misc
696,F3 CHAMP ARDENNE,12324,1,Astra1,,Misc,Misc
697,F3 HNORMANDIE,12324,1,Astra1,,Misc,Misc
698,F3 ALSACE,12324,1,Astra1,,Misc,Misc
699,NOA,12324,1,Astra1,,Misc,Misc
700,Unname,12363,1,Astra1,,Misc,Misc
701,Unname,12363,1,Astra1,,Misc,Misc
702,Unname,12363,1,Astra1,,Misc,Misc
703,Unname,12363,1,Astra1,,Misc,Misc
704,TOUS VOS PROGRAMMES,12363,1,Astra1,,Misc,Misc
705,ASSOCIATION MATERIEL,12363,1,Astra1,,Misc,Misc
706,6PLAY,12363,1,Astra1,,Misc,Misc
707,CANAL VOD,12363,1,Astra1,,Misc,Misc
708,CANAL+SERIES,12363,1,Astra1,,Misc,Misc
709,Unname,12363,1,Astra1,,Misc,Misc
710,Unname,12363,1,Astra1,,Misc,Misc
711,PASS XXL DORCEL,12363,1,Astra1,,Misc,Misc
712,PASS PINK X,12363,1,Astra1,,Misc,Misc
713,Unname,12363,1,Astra1,,Misc,Misc
714,HISTORY Channel,12382,0,Astra1,,Misc,Misc
715,DAZN 2,12382,0,Astra1,,Misc,Misc
716,CNBC,12382,0,Astra1,,Misc,Misc
717,DAZN 1,12382,0,Astra1,,Misc,Misc
718,Warner TV Comedy,12382,0,Astra1,,Misc,Misc
719,Sky Showcase,12382,0,Astra1,,Misc,Misc
720,Motorvision+,12382,0,Astra1,,Misc,Misc
721,Sky Sport 9,12382,0,Astra1,,Misc,Misc
722,Sky Sport Austria 4,12382,0,Astra1,,Misc,Misc
723,Sky Sport 10,12382,0,Astra1,,Misc,Misc
724,Sky Sport Austria 5,12382,0,Astra1,,Misc,Misc
725,Jukebox,12382,0,Astra1,,Misc,Misc
726,Cartoon Network,12382,0,Astra1,,Misc,Misc
727,FRANCE 4,12402,1,Astra1,,,Unknown
728,CHAINE DECOUVERTE 2,12402,1,Astra1,,,Unknown
729,TF1 SERIES FILMS,12402,1,Astra1,,,Unknown
730,.,12402,1,Astra1,,,Unknown
731,TV BREIZH,12402,1,Astra1,,,Unknown
732,RFM TV,12402,1,Astra1,,,Unknown
733,TIJI,12402,1,Astra1,,,Unknown
734,DORCEL XXX,12402,1,Astra1,,,Unknown
735,DORCEL TV,12402,1,Astra1,,,Unknown
736,TEVA,12402,1,Astra1,,,Unknown
737,GOLF+,12402,1,Astra1,,,Unknown
738,PLANETE+AVENTURE,12402,1,Astra1,,,Unknown
739,MULTISPORTS 3,12402,1,Astra1,,,Unknown
740,6TER,12402,1,Astra1,,,Unknown
741,MULTISPORTS 4,12402,1,Astra1,,,Unknown
742,F3 NORD PDC,12402,1,Astra1,,,Unknown
743,FRANCEINFO:,12402,1,Astra1,,,Unknown
744,F3 RHONE ALPES,12402,1,Astra1,,,Unknown
745,DAZN 3,12402,1,Astra1,,,Unknown
746,Astra Demo,12422,0,Astra1,,,Unknown
747,Astra Demo,12422,0,Astra1,,,Unknown
748,Astra Demo,12422,0,Astra1,,,Unknown
749,Astra Demo,12422,0,Astra1,,,Unknown
750,Astra Demo,12422,0,Astra1,,,Unknown
751,Astra Demo,12422,0,Astra1,,,Unknown
752,Astra Demo,12422,0,Astra1,,,Unknown
753,Astra Demo,12422,0,Astra1,,,Unknown
754,alt_WDR Test A,12422,0,Astra1,,,Unknown
755,N24 DOKU,12460,0,Astra1,,,Unknown
756,EWTN katholisches TV,12460,0,Astra1,,,Unknown
757,Handystar TV,12460,0,Astra1,,,Unknown
758,1-2-3.tv,12460,0,Astra1,,,Unknown
759,ANIXE+,12460,0,Astra1,,,Unknown
760,TLC,12460,0,Astra1,,,Unknown
761,DMF,12460,0,Astra1,,,Unknown
762,Disney Channel,12460,0,Astra1,,,Unknown
763,QVC,12460,0,Astra1,,,Unknown
764,Sonnenklar TV,12480,1,Astra1,,,Unknown
765,HSE SD,12480,1,Astra1,,,Unknown
766,Handystar TV 2,12480,1,Astra1,,,Unknown
767,REGIO TV,12480,1,Astra1,,,Unknown
768,TELE 5,12480,1,Astra1,,,Unknown
769,DMAX,12480,1,Astra1,,,Unknown
770,Baden TV,12480,1,Astra1,,,Unknown
771,HSE Trend SD,12480,1,Astra1,,,Unknown
772,Spirit TV,12480,1,Astra1,,,Unknown
773,Genius Trend,12480,1,Astra1,,,Unknown
774,MediaShop- Neuheiten,12480,1,Astra1,,,Unknown
775,meinTVshop,12480,1,Astra1,,,Unknown
776,SPORT1,12480,1,Astra1,,,Unknown
777,Vivid,12515,0,Astra1,,,Unknown
778,Vivid CZ,12515,0,Astra1,,,Unknown
779,BVN,12515,0,Astra1,,,Unknown
780,AB3,12515,0,Astra1,,,Unknown
781,INPLUS.,12515,0,Astra1,,,Unknown
782,INPLUS,12515,0,Astra1,,,Unknown
783,Hustler TV,12515,0,Astra1,,,Unknown
784,Hustler TV CZ,12515,0,Astra1,,,Unknown
785,Bergblick,12515,0,Astra1,,,Unknown
786,CANAL+ Action,12515,0,Astra1,,,Unknown
787,TVRI World,12515,0,Astra1,,,Unknown
788,Canal+ Action B2B,12515,0,Astra1,,,Unknown
789,DAZN Pro League 1 FR,12515,0,Astra1,,,Unknown
790,Current Time TV,12515,0,Astra1,,,Unknown
791,SAT.1,12545,0,Astra1,,,Unknown
792,ProSieben,12545,0,Astra1,,,Unknown
793,kabel eins,12545,0,Astra1,,,Unknown
794,WELT,12545,0,Astra1,,,Unknown
795,SAT.1 Gold,12545,0,Astra1,,,Unknown
796,Pro7 MAXX,12545,0,Astra1,,,Unknown
797,sixx,12545,0,Astra1,,,Unknown
798,SAT.1 Bayern,12545,0,Astra1,,,Unknown
799,SAT.1 NRW,12545,0,Astra1,,,Unknown
800,kabel eins Doku,12545,0,Astra1,,,Unknown
801,QVC2,12552,1,Astra1,,,Unknown
802,QVC Deutschland,12552,1,Astra1,,,Unknown
803,Bibel TV,12552,1,Astra1,,,Unknown
804,Canal Algerie,12552,1,Astra1,,,Unknown
805,Algerie 3,12552,1,Astra1,,,Unknown
806,RMC LIFE,12552,1,Astra1,,,Unknown
807,RMC LIFE,12552,1,Astra1,,,Unknown
808,NRJ 12,12552,1,Astra1,,,Unknown
809,NRJ 12,12552,1,Astra1,,,Unknown
810,SBN International,12552,1,Astra1,,,Unknown
811,sonnenklar.TV HD,12574,0,Astra1,,,Unknown
812,TELE 5 HD,12574,0,Astra1,,,Unknown
813,DMAX HD,12574,0,Astra1,,,Unknown
814,Juwelo HD,12574,0,Astra1,,,Unknown
815,pearl.tv HD Shop,12574,0,Astra1,,,Unknown
816,TELE 5 HD Austria,12574,0,Astra1,,,Unknown
817,DMAX HD Austria,12574,0,Astra1,,,Unknown
818,Bloomberg Europe TV,12604,0,Astra1,,,Unknown
